title,create_time,link,content,source,funding_round
橙子自动化完成9375万元B轮融资，GGV领投,2018-07-20 06:47:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329261.shtml,"近日，3C自动化初创公司橙子自动化宣布已完成9375万元B轮融资，本轮融资由GGV领投，信中利、经纬中国、祥峰投资、明势资本跟投。本轮融资将主要用于研发体系完善，市场规模化扩张，产品批量复制。
 
  关于本次投资橙子自动化，信中利联席执行总裁兼高级合伙人陈丹认为，中国拥有全球最大的3C制造产业，且自动化渗透率还很低，橙子自动化致力于打造高度柔性化的3C智能生产线，拥有广阔的市场前景。GGV则表示，看中团队“快速迭代产品，从3C制造产业切入，已获得知名头部大客户的青睐”。
 
  橙子自动化是一家工业自动化系统集成服务商，主要提供3C电子领域的柔性自动化生产线、机器人及机器视觉应用调试服务，比如手机自动装配线、手机自动化测试线等。2017年已实现8000万合同订单额，2000万利润，实现盈亏平衡。
 
  根据公开信息，橙子自动化曾获得明势资本天使轮融资，并于2017年8月宣布2800万元A轮融资，由经纬中国领投，明势资本、上海柯投企业管理合伙企业、祥峰资本跟投。",猎云网,B轮
极客修获B轮融资，京东物流领投、爱回收跟投,2018-07-19 17:30:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329241.shtml,"猎云网今日获悉，手机上门维修平台极客修完成B轮融资，由京东物流领投、爱回收跟投。此外，极客修平台还与京东物流、爱回收达成战略合作。京东物流的网点能帮助极客修扩展业务范围和提升服务效率，京东商城的流量能够帮极客修降低运营成本。
 
  极客修CEO吴玮表示：“公司经过了三年多的发展，已经完成了58个城市近70个维修中心的布局，借此次战略合作契机，B轮融资后极客修会在更多城市扩张。”极客修宣布推出城市合伙人战略，计划在2018年完成100个城市入住的目标。
 
  极客修成立于 2015 年，目前在 48 个城市建有维修中心，以上门维修为主，到店维修、邮寄维修为辅。今年1月份，极客修获得 4500 万人民币 A 轮融资，投资方为两江创投和火花创投。
 
  目前，极客修除了提供手机维修的服务外，还提供平板、电脑以及智能机器人、智能跑步机、智能音箱等智能设备的维修服务。吴玮表示完成融资后将继续扩充可维修产品品类。",猎云网,B轮
英诺创新空间完成4千万人民币天使轮融资，歌斐资产投资,2018-07-19 17:21:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329240.shtml,"  
 
 英诺创新空间创始合伙人刘怀宇 
 
  近日，英诺创新空间宣布完成4000万人民币天使轮融资，本轮融资由歌斐资产投资。据英诺创新空间方面透露，本轮融资将主要用于产业服务与运营管理团队的建设，以及一二线城市的业务开拓、人才培养等方面的持续投入。
 
  英诺创新空间创立于2015年10月，由创业者及投资人李竹、刘怀宇、邓永强，李长麟、姜汐等人在北京发起建立，是一家跨地域的产业服务与创业综合体运营平台，目前共有10个不同类型的创新空间遍布全国，包括有北京、重庆、广州、中山、佛山、厦门等地，运营总面积超20万平方米，建立以来入驻企业新增融资额超20亿，估值超150亿。据悉，英诺创新空间其他城市的拓展计划还在进行中。
 
  英诺创新空间创始合伙人刘怀宇表示，区别于一般只提供办公场所的联合办公企业，英诺创新空间对自己的定位是“产业服务与创业综合体运营平台”。在创业生态环境中，创业企业、投资机构、大企业都有着各自的多种需求，英诺创新空间围绕创业企业，通过提供办公空间、金融、产业对接等多种服务，搭建互动、协同发展的创业生态体系。
 
  从团队来说，英诺创新空间的团队主要由国、内外金融和业务专家组成，目前员工已经超过100人，其中40%为企业服务人员，团队拥有丰富的跨地域、规模化运营管理经验，以及产业与金融服务能力。
 
  2015年，英诺创新空间提出“创业综合体”概念， 强调投资与服务能力是创业综合体的核心要素。未来，英诺创新空间还将持续加大对入驻项目的服务。",投中网,轮
诺信创联获数千万人民币A+轮融资，专注通过大数据技术解决药企营销痛点,2018-07-19 16:00:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329236.shtml,"投中网获悉，北京诺信创联科技有限公司（Naxions）（下称“诺信创联”）近日已完成A+轮融资，融资规模为数千万元，投资方为纽交所上市公司IQVIA（原QuintilesIMS）。融资主要用于人才引进、产品研发、市场拓展等。
 
  当前，制药行业正在经历重大变革。一方面，药品研发成本不断上升，终端销售价格却不断下降，药企压力增大；另一方面，医疗机构改革正在推进过程中，新政策法规不断出台，中国医疗市场的复杂程度逐渐提升。药企的传统营销模式以医药代表高频率、面对面的“带金拜访”为主，难以向基层市场和细分市场有效渗透。
 
  在欧美市场，数字营销解决方案已相对成熟。据普华永道思略特咨询公司早前公布的一组数据，在欧美150多位制药企业高管中，90%的高管表示已经广泛推广数字营销解决方案，65%的受访者表示会继续增加在该方面的投资。
 
  在中国市场，2017年中国医药总销售额已突破1万5千亿，其中药企营销推广费用超过3千亿，且仍有快速增长空间。市场空间巨大，可以预见的是，随着数字化营销的普及，将有越来越多的药企需要借助数字化工具，更快、更高效地拓展基层市场和细分市场。
 
  诺信创联成立于2015年，成立至今一直深耕于医药行业，专注为制药企业提供数字化营销方案。诺信创联将“数据采集+分析/管理工具/业务咨询+执行”应用于制药企业，通过大数据技术手段，提供更加精准的线上营销方案，帮助药企建立合规、高效的数字化营销体系。
 
  “随着分级诊疗的深入，基层市场对于药企来说越来越重要”，诺信创联创始人兼CEO阮伟表示，以往药企在基层市场面临着客户分散、合规要求严格所带来的人力成本高涨、人均产出过低的问题，而1.0版本的数字化营销方案由于数据有限、营销事件间关联度较弱，仍以经验为主导，效率和精准度也并不高。“我们需要一些创新手段来解决这个问题”，阮伟说。
 
  在阮伟看来，2.0版本的数字化营销方案，意味着将海量碎片化数据还原成为真实的个体洞察的能力。只有从市场的“真声音”和场景化的用户解读中找到撬动点，才能全面提高商业运营效率，提升医疗医药服务效益。
 
  诺信创联从数据采集切入，通过数据清洗、计算、展示，帮助药企以更科学、更大样本量地方式，了解其目标医生、目标患者对其产品的态度及行为。由此一来，药企可以更精确地调整方向，传递学术信息，提升医生专业度。
 
  而在诺信创联本轮投资方IQVIA看来，此次对诺信创联的投资是其战略布局之一。作为全球领先的信息、技术、咨询和研发外包公司，IQVIA一直致力于挖掘数据的价值，结合咨询等服务，形成从战略到策略的具有实际意义的行业洞见和解决方案。
 
  “创新是促进医疗健康产业发展的动力。只有以创新技术和产品进一步倾听患者和医护人员的心声，才能与国家大健康的战略理念接轨”，IQVIA北亚区总裁宓子厚表示，此次合作以打造本土化的数字化解决方案为宗旨，希望能更好的促进医疗健康产业的转型升级和数字中国的落地实践。
 
  IQVIA进入中国逾20年，其实时滚动统计全球85%的药品销售数据，被认为是制药行业营销参考的金标准。阮伟表示，IQVIA对于制药行业和不同疾病领域都有深厚知识积累，可以帮助诺信创联更快地提升对行业理解的理解程度，加快完善产品、平台的速度。
 
  据悉，本次合作后，双方将连通线上线下医疗数据，将目标群体的行为数据与销量数据进行结合与验证，建立360度医生数据库。这不仅扩大了数据的广度和深度，同时也可以将数据源扩展至更广阔的基层市场。通过与IQVIA的合作，诺信创联将携手帮助药企发现更加准确的真实世界，将数据的价值最大化。
 
  在海外市场，已有与诺信创联模式类似的企业获得资本及市场的认可。一家名为Zephyr Health的公司从IMS health和Symphony Health Solution等数据交换中心获取医生开处方的行为偏好信息，进行数据处理与清洗，目前已获得Google Venture投资。
 
  可以预想，随着技术的发展及数据的积累，诺信创联所提供的2.0版数字化解决方案，将针对个体受众提供客观完整的洞察，提升学术传递过程的个性化、系统性和预见性，同时保护数据来源的安全和隐私。此外，解决方案也将帮助药企更好地了解医院和医生群体的疾病诊疗观念，挖掘患者未满足的需求，辅助企业做出“有据可依、把握趋势、高瞻远瞩”的商业决策，从而构建“以人为本，价值先行”的新型医疗生态圈。",投中网,轮
阿里等6亿美元入局苏宁体育A轮融资，高盛领投,2018-07-19 15:00:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329230.shtml,"蓝鲸TMT频道7月19日讯，今日，苏宁体育和阿里大文娱宣布达成战略合作；同时，苏宁体育披露，已获得高盛、阿里巴巴、江浙两省的政府体育基金的A轮融资，融资金额达6亿美元。
 
  据界面新闻报道，高盛为本轮融资领投方，且用资本金直接投资，而非募集资金；同时，报道称，苏宁体育将启动B轮融资。
 
  据悉，苏宁体育将设有体育传媒业务、OTT服务业务、体育零售业务和体育培训四大业务版块。
 
  此前，苏宁体育向记者表示，苏宁体育下以中超、亚冠、欧洲顶级联赛为代表的有关体育赛事版权相对完整和丰富，其中多项为独家版权。",蓝鲸TMT,A轮
知乎完成2.7亿美元E轮融资，投后估值约24亿美金,2018-07-19 14:52:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329228.shtml,"今日消息，知乎已经完成了2.7亿美元E轮融资，投后估值约24亿美金。投资方是一家近期十分活跃的私募基金，高盛、腾讯、今日资本等机构也参与了跟投。去年1月份，知乎完成D轮1亿美元的融资，由腾讯产业共赢基金、今日资本、创新工场、启明创投等共同投资。
 
  据公开资料显示，2010年12月，知乎网站开始邀请注册，3年后才正式对外开放注册。知乎以小而美的知识社区起步，但8年后的今天，知乎变得越来越大众化。“知乎用户结构发生了大幅变化，大量二三线城市的用户在知乎进行讨论、分享和交流，年轻用户的占比也正在提高。” 在今年的盐Club大会上，知乎创始人兼CEO周源透露，目前知乎注册用户数达1.6亿、年增长达到95.12%，同时，知乎回答总数也在5月8日正式突破1亿。
 
  为留住优秀回答者， 知乎启动“创作服务平台”，目前正在内测。据知情人士透露，该平台将于本月月底正式推出，通过创作服务平台，为内容创作者提供内容数据分析、问题推荐、内容自荐、回答赞赏、自定义推广、品牌任务等六大权益。
 
  商业化是今年知乎的重点方向之一。在今年4月的知乎营销峰会上，广告界“洗脑广告”的代表人叶茂中、分众传媒江南春都为知乎站台，讨论广告营销话题。近日知乎在世界杯期间的央视广告投放引起了一部分人的争议，广告操刀人叶茂中曾回应称，知乎要由小众走向大众，知乎总裁及今日资本徐新对于广告的投放效果也很满意。今年6月6号，知乎正式对外宣布，将原有的“知识市场”业务升级为“知乎大学”，并组建新的知识市场事业部。此前，知乎书籍和知乎Live由不同的团队负责，新事业部组建后，原有的知识服务团队将放到一起运营。
 
  据知乎官方提供的数据显示，2018年5月，整个知乎大学的付费知识服务产品已经超过15000个，整体付费人次超过600万，平台链接到的知识生产者超过5000人，每天有超过100万人次使用知乎大学。",猎云网,E轮
Gippro完成数千万元天使轮融资，同创伟业投资,2018-07-19 11:05:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329210.shtml,"近日，智能健康电子烟品牌Gippro（龙舞）宣布完成数千万人民币天使轮融资，投资方为私募股权投资机构同创伟业。Gippro 创立于 2017 年，公司与包括烟草公司在内的产业链各方合作，为吸烟用户提供更健康的吸烟替代方案，降低烟草危害。
 
  Gippro针对不同人群推出了三类产品：SW-1新型雾化系列（蒸汽+烟弹型电子烟），主打无焦油、无燃烧、无尼古丁，通过搭配雾化器、爆珠芳香过滤嘴、DIY第三方烟弹；SW-2 加热不燃烧式电子烟对标 IQOS 所推出的产品，主要面向重度烟民；SW-4吸入式能量棒系列则完全脱离了“烟草”，其主打食品健康理念。 
 
  Gippro最初在通过日本当地政府食品药品许可后，推出了食品级的智能健康电子烟产品。半年前，产品进入国内市场，现已在京东、苏宁等各大线上、线下销售渠道获得数十万用户。目前公司已在中国深圳、英国伦敦、日本东京设立三个研发实验室，创始团队此前就职于英特尔、华为、日立、惠普、HTC等跨国公司。 
 
  据悉，Gippro 在未来几个月内将推出一系列智能健康电子烟产品和多功能戒烟替烟新品，并将在国内、日本和全球其他市场同步发售。",猎云网,轮
福米科技完成2亿元B轮融资，博将资本领投,2018-07-19 11:03:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329209.shtml,"7月19日消息，证券领域金融科技企业福米科技正式对外宣布完成2亿元B轮融资，本轮融资由博将资本领投，墨白资本、弘道资本和德晖资本跟投，其中博将资本、墨白资本、弘道资本是A轮股东，此轮融资老股东认购了80%。
 
  亿欧获悉，福米科技于2016年3月完成由小米科技和顺为资本投资的5000万人民币天使轮融资；2017年4月完成由弘道资本领投，墨白资本、博将资本、顺为资本、麓谷创投跟投的1.2亿人民币A轮融资。自2016年3月成立到2017年，福米科技主要做了两件事情：一是产品和技术的研发，其次则是在去年完成整个商业模式的验证。微牛实现了美、港、英、德、新加坡5大证券市场的在线交易功能，能为全球投资者对接世界金融市场，其盈利点主要来源于交易佣金和其他增值业务，如其他交易所的行情数据。福米科技向亿欧介绍，公司目前在美国和香港拥有分支机构，公司自主研发、拥有完整知识产权的“微牛”系列产品，为全球个人用户提供行情和交易服务，目前全球900万用户正通过微牛来跟踪或管理资产，超过50%的用户来自北美地区。
 
  博将资本董事长罗阗先生表示:“基于对微牛发展方向、团队执行力的高度认可，博将资本选择在这一轮强势领投福米科技。作为上一轮跟投方，我们亲眼见证了福米团队一年来的高速发展，我们更加坚定相信团队能打造出一个世界级的公司。中国有句俗话，肥水不留外人田，正是对本轮投资的最好写照。展望未来，福米科技在各方助力之下，必将有更大作为，更好服务全球客户，创造价值。”
 
  而作为A轮融资的领投方，弘道资本本轮继续追投。弘道资本认为，微牛的快速成长顺应了金融行业发展趋势——普惠金融。传统金融机构的傲慢思维阻碍了行业下沉创新，而微牛为代表的新科技金融公司，以技术驱动为核心，服务大众为根本，正成为当下金融创新一股重要力量。
 
  “微牛2018年成为美国持牌券商后，赢得了大量美国本土交易用户的认可，让我们更加坚定相信证券业存在的新机遇。”弘道资本表示。
 
  “老股东的连续投资且大比例认购，是基于对公司团队、模式和方向的高度认可”，福米科技创始人、CEO王安全表示，目前公司已经完成模式验证，正朝着商业化目标快步迈进。
 
  福米科技CEO王安全表示，本轮融资将用于业务规模化、全球化发展，同时加大在服务、产品、研发等方面的投入，不断提升用户体验和自动化程度。
 
  金融从来就是最先拥抱科技的行业，在互联网时代行业对科技的需求和要求更加全面、开放和跨界。福米科技从一开始就是科技和金融深度融合，公司创始人王安全曾是阿里金融技术总监和小米金融总经理，CTO陈波是阿里云弹性计算的领导者，主管交易业务的金融市场官Anthony M. Denier和合规官Shen Lu均在华尔街工作20年以上，曾任职UBS、瑞信、高盛、富达等金融机构。
 
  过去的2年，福米科技从底层构建行情、交易系统，依靠大数据和云计算，微牛向全球用户实时发放90多个国家/地区、5大品类、100,000多支标的行情数据，提供深度资讯，财经日历、财报、资金流向、分析师评级、选股器等系列辅助交易工具，让投资更加便捷。
 
  王安全表示，福米科技将继续着眼于金融和科技的融合、用户体验和服务的改进，坚持技术驱动和全球化，更好的体验、更低的成本、更高效的服务、更安全的资金资产保障，是福米科技的始终追求。",亿欧,B轮
MAIA ACTIVE玛娅获4000万A轮融资，红杉资本、华人文化领投,2018-07-19 09:49:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329202.shtml,"7月19日，设计师运动服品牌MAIA ACTIVE玛娅宣布已于2018年5月底完成4000万元A轮融资，由红杉资本和华人文化领投，火山石资本和元钥资本跟投。在此次融资后，MAIA ACTIVE将会在下半年进一步研发更优质的产品的基础上，同时加大市场推广和品牌建立，与更多更有影响力的意见领袖合作，来扩大品牌影响力。
 
  MAIA ACTIVE玛娅曾于2017年6月获得近千万的pre-A轮融资，由动域资本和达泰资本投资。
 
  MAIA ACTIVE成立于2016年中，它通过独特的设计理念，打造了“为亚洲女性专属研发”的设计师运动服品牌，不仅款式更加女性化和时髦新颖，加入了许多时尚元素，如：芭蕾交叉绑带、落英花和大理石纹理、镂空水波纹、晚礼服式挂脖等，面料也更舒适；在剪裁上，MAIA ACTIVE坚持为亚洲女性设计，并采用立体剪裁，让运动服更具塑形效果，让亚洲女性穿着者的身型得到更完美的修饰。
 
  ",投中网综合,A轮
好衣库宣布完成数亿元B轮融资，腾讯领投,2018-07-19 09:27:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329201.shtml,"社群电商平台“好衣库”宣布完成数亿元人民币B轮融资，由腾讯领投，IDG资本、元璟资本、险峰长青等跟投。今年6月，好衣库完成IDG资本领投的1亿元人民币A轮融资。
 
  好衣库成立于2017年12月，定位 S2B2C 社群电商平台，平台为代购提供优质品牌货源、物流及售后服务，代购通过社群关系连接消费者。目前，好衣库平台合作品牌近千家，单月销售突破3000万元，月增长200%。
 
  在宣布融资同时，好衣库还正式启动了“百万仓主计划”，该计划包含三个板块：
 
  1、正品联盟：旨在助力品牌推广，目前已与近千家品牌商展开合作；
 
  2、芝麻云仓：一款属于代购自身的工具 APP，可帮助代购做转播、捞单和下单的工作，同时帮助代购拓展和绑定客户；
 
  3、芝麻学院：学院定期开展培训活动，邀请电商行业人士和资深代购共同助力代购服务，帮助代购解决销售、管理、拓新等难题。
 
  除此之外，好衣库还在APP内嵌入了一款小程序，代购将这个小程序分享给代理，双方即成为绑定关系，代购成为“仓主”，为代理提供货品、营销方法和技巧，代理相当于仓主的“加盟商”。好衣库实行“分利体系”，无论仓主发展出多少个代理，在一件货品的销售中，都可以获得固定比例的利润分成。",IDG资本,B轮
创语音技术领域单轮融资最高记录，AI独角兽云知声C轮系列融资达13亿人民币,2018-07-19 09:00:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329194.shtml,"7 月 19 日，国内顶尖的物联网人工智能服务商云知声宣布完成 6 亿元人民币C+ 轮融资，本轮融资由中国互联网投资基金领投，中金公司旗下中金佳成、建投华科旗下中建投资本跟投。至此，云知声 C 轮系列融资总金额已达 13 亿元人民币，创下语音技术领域单轮融资最高记录。
 
  
 
  C 轮系列融资之前，云知声历次融资也颇引人关注。2012 年 5 月，公司创立之初便拿到千万人民币天使投资；2013 年 6 月，完成 1 亿元人民币 A 轮融资；2014 年 12 月，获 B 轮五千万美元融资；2017 年 8 月，再获 3 亿元人民币战略融资；2018 年 5 月，公司宣布完成1 亿美元 C 轮融资，而此次 6 亿元人民币 C+ 融资也是两个月后的第二次融资。
 
  云知声本次 C+ 轮投资方均为国家背景基金。中国互联网投资基金是经国务院批准、由国家网信办和财政部共同发起的投资机构，战略出资企业包括中国工商银行、中国农业银行、中信国安、中邮人寿、中国移动、中国联通、中国电信等各领域龙头国资企业，基金规划总规模达 1000 亿元人民币；中金佳成是中国国际金融有限公司成立最早、最重要的 PE 投资平台，中金的主要股东为中央汇金公司；中建投资本为建投华科投资股份有限公司旗下的私募基金管理公司。
 
  云知声创始人、 CEO 黄伟表示: “本次国家背景基金的集体入场，体现出国家对于物联网、人工智能行业的高度重视和大力支持，也进一步反映出市场对云知声领先的人工智能技术与商业化能力的肯定。”他指出， C 轮融资将主要用于加大人工智能关键技术研发投入及完善人才梯队建设，寻求公司在多模态、认知技术的持续突破并探索更多垂直行业与服务模式，挖掘新的业务增长点。
 
  参与本次投资的中国互联网投资基金相关负责人表示：“中网投作为国家网信办和财政部发起成立的国家级投资机构，聚焦投资互联网领域具有核心技术优势、商业化能力突出的优秀企业。云知声不仅在人工智能及 AI 芯片领域技术领先，也在家居、医疗、车载等多个场景构建了先发优势。希望本轮资本的助力能够更加充分释放云知声的技术势能，推动公司在智能物联网时代快速完成数据积累和芯片迭代，推动互联网技术更好造福国家和人民。”
 
  云知声专注于物联网人工智能服务，是行业为数不多的拥有 AI 算法、计算能力、芯片能力全栈式技术链条的人工智能公司。在“云端芯”产品体系之下，云知声领先的 AI 技术已广泛应用于智慧生活（家居、车载、机器人等）和智慧服务（医疗、教育、司法等）等场景，是国内商业化落地最好的人工智能企业之一。
 
  在家居领域，云知声于 2015 年成功出货 IVM 模组，是迄今为止行业唯一实现芯片落地的公司，客户覆盖格力、美的、长虹、华帝等一线家电厂商；医疗领域，云知声在国内首次提出语音病历解决方案，已在包括北京协和医院、福建省立医院等近 100 家重点医院上线，并于去年年底和平安好医生联合成立合资公司——澔医智能，全面布局移动端和家庭终端的医疗人工智能服务。同时，云知声还充分发挥自身语音及大数据技术优势，结合健康医疗大数据“国家队”中电数据丰富的医疗数据资源，共同开拓现有医疗语音市场，研发新产品品类和面向健康医疗领域的 AI 芯片；车载领域，云知声已服务近 100 家方案商、品牌商，赋能终端设备数超 1700 万台；教育领域，云知声合作客户超 80 家，覆盖超3000
 
  万人，日调用量 1.8 亿次，社会化口语评测服务市场占有量稳居第一。此外，云知声还与平安集团、民生银行、京东集团、 360 等头部企业达成合作，为后者提供人工智能服务。
 
  在核心 AI 能力输出方面，云知声的超算平台业务已打造了一亿亿次/秒浮点运算能力的人工智能超算标杆，正在为厦门市人民政府搭建并运营国内顶尖的人工智能超级计算中心。而与国家及政府的合作不仅限于超算平台，未来在智慧交通、智慧医院、智慧城市等领域，国家背景基金与云知声的业务合作空间将更加立体而广泛，云知声也希望借助国家背景基金的势能，进一步扩展自身的业务版图，与国家及政府展开更加丰富多元的深度合作，为国内智能物联网和人工智能技术的发展添砖加瓦。
 
  得益于底层技术的雄厚实力和商务层面的持续突破，云知声公司业务营收已连续三年保持超 100% 的同比增长，2018年收入规模预计将为去年的 300% 。2018 年 5 月，云知声更成功推出首款面向物联网的 AI 芯片——雨燕，这也预示着公司进入商业裂变的崭新阶段。值得注意的是，在本次芯片发布会上，云知声公布了与京东智能的合作进展，双方基于各自资源及优势，将推动 AI 芯片在智能家居领域的应用。此外，云知声还成功牵手国内某知名车企，发力汽车前装车规级 AI 芯片。
 
  伴随自研 AI 芯片的落地量产，2018 年无疑将成为云知声公司发展的重要里程碑。本次 C 轮系列融资后，云知声将持续加大在研发、人才等方面投入，积极建设完善的产业链生态，加速 AI 技术从后端走向前端的进程。",投中网,轮C轮
新一代区块链Nervos Network获2800万美元融资,2018-07-19 08:15:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329193.shtml,"7月18日，为企业区块链应用而生的新一代区块链 Nervos Network 宣布获得 2800 万美元私募轮融资，投资方包括国内外多家知名机构，其中红杉资本中国基金及万向区块链为本轮领投方， 国内参与的 VC 包括经纬中国、九合创投、策源创投、峰瑞资本，imToken，星火矿池，币信，现在支付等。欧美知名机构包括 Polychain Capital、1kx、Blockchain Capital、Multicoin 等也参与了投资。
 
  本轮融资将用于 Nervos Network 构建产品和壮大团队，加速其企业区块链解决方案的开发和战略合作伙伴的拓展。目前 Nervos 的应用链 AppChain 已经发布，底层链 Nervos CKB 正在研发中，预计明年年中上线。
 
  Nervos Network 的创始团队来自于以太坊、imToken 和云币等业内知名组织的核心成员。其中首席架构师兼研究团队负责人谢晗剑（Jan Xie）曾是以太坊核心研发成员；CEO 太檑（Terry Tai）是密码货币/数字货币交易所云币的核心开发者；联合创始人兼 COO 吕国宁（Daniel Lv）曾是全球最大的以太坊钱包 imToken 的 CTO；联合创始人兼北美团队负责人王宁宁（Kevin Wang）则是 Launch School 的创始人，前 IBM 工程师。
 
  基于丰富技术经验而作出的区块链构想则是 Nervos Network 另一值得关注的原因：和大部分想成为更好 ETH 或更好“世界计算机”的公链不同，Nervos Network 要成为的是“加密经济的引擎”。Nervos Network 是一组专为企业应用程序而设计、用于支撑加密经济网络的基础设施。它提供了一套混合解决方案，综合了公有链和应用链的优点，使企业无需自行维护区块链基础设施，就能构建和部署去中心化应用。
 
  对企业应用来说，一直在追求兼顾安全和性能的更好的区块链应用解决方案。但是现有的区块链基础设施无法同时满足企业对安全性和性能的要求。Nervos Network 通过创新性的整体网络设计，同时提供了保证安全的底层基础链以及提供高性能的应用链，并通过组合的方式将底层链和应用链结合在一起，破解了困扰区块链行业的难题，为企业提供一套能够在真实世界中运行的区块链解决方案。
 
  “使用区块链技术进行创新或改进现有系统，对企业的好处无可置疑，但在实际的企业应用场景上，区块链技术的普及有诸多困难，比如可扩展性和复杂性的难题。” Nervos Network 首席架构师兼研究团队负责人谢晗剑表示：“ Nervos Network 致力于让企业开发和部署区块链应用的成本降至最低。”
 
  而红杉资本中国基金合伙人计越补充道，“区块链项目并不缺乏，Nervos 之所以脱颖而出，是因为它有着清晰的使命和明确的计划，能够为使用区块链的企业和用户带来切实的利益。”
 
  万向区块链股份公司首席技术官罗荣阁从技术角度认为：“团队对‘状态’和‘触发状态机事件’的思考令人印象深刻，而所采用的结合‘公有链’和‘许可区块链’的设计理念也让人耳目一新。”",猎云网,未透露
车主邦完成A2轮数千万元融资，中顺易领投,2018-07-19 08:05:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329190.shtml,"车主邦宣布完成A2轮数千万元融资，中顺易领投，炼金术投资、蓝焱资本跟投。
 
  车主邦，隶属于车主邦（北京）科技有限公司，创立于2016年5月，是一家致力于为商用车提供完整能源解决方案的公司，是国内首个能源物联网的开放平台，目前业务覆盖全国55个城市。",亿欧网,A2轮
自动驾驶汽车创企Zoox获5亿美元B轮融资，估值达32亿美元,2018-07-19 07:57:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329192.shtml,"据彭博社报道，曾经神秘的自动驾驶汽车初创公司Zoox将以32亿美元的后期估值，获得5亿美元的融资。该公司表示，在这笔交易之前，Zoox的估值为27亿美元。这轮由来自Grok Ventures的Mike Cannon-Brookes领投的融资，使该公司的融资总额达到了8亿美元。
 
  据彭博社报道，Zoox的计划是到2020年，以叫车服务的形式公开部署自动驾驶车辆。这些汽车本身将是全电动的和完全自主的。与此同时，Uber和Lyft等打车公司以及一些汽车巨头也在研发自动驾驶汽车。
 
  截至本月，Zoox已成立四年，这是一家由Tim Kentley-Klay和Jesse Levinson所创办的500人公司。在众多的自动驾驶汽车公司之中，Zoox也许算是最大胆的创企了。创始人们认为目前各大公司研发自动驾驶汽车的方向是错误的，与其给汽车加装上花哨的传感器和智能软件，倒不如直接从头开始制造一款自动驾驶汽车。",猎云网,B轮
亚盛医药宣完成10亿人民币C轮融资,2018-07-19 07:52:00,https://www.chinaventure.com.cn/cmsmodel/news/detail/329191.shtml,"7月18日，专注于细胞凋亡领域研究的原创新药研发公司亚盛医药宣布已成功完成10亿人民币（约1.5亿美元）C轮融资。本轮融资由元明方圆基金、元禾原点和腾跃基金共同领投，ArrowMark Partners、HDY International Investment 、清松资本、建银国际等机构共同跟投。
 
  据了解，本轮融资将用于公司临床产品开发的进一步全面拓展与产业化基地建设。
 
  元明方圆基金董事长田源博士表示：“元明方圆基金专注于投资医疗健康产业优秀企业，我们持续看好亚盛医药在细胞凋亡领域巨大的发展潜力。期待通过与亚盛医药的进一步紧密合作，促进公司发展，助力公司进一步推进核心产品在美、中、澳三地的临床开发，早日实现产品上市。”
 
  元禾原点合伙人赵群表示：“我们非常看好亚盛医药在蛋白-蛋白相互作用领域的创新研究及行业领袖地位。亚盛医药瞄准‘无药可医’的需求，从而造福病患及整个社会。”
 
  亚盛医药成立于2010年，是一家由三位国家“千人计划”专家共同创建的全球领先的原创新药研发企业。公司旨在瞄准中国乃至全球“无药可医、尚未满足”的临床需求，研发具有“First-in-Class”或“Best-in-Class”潜力的新型国际原创小分子药物。公司现已在肿瘤、乙肝及与衰老相关疾病等三大治疗领域内成功完成产品战略布局，产品作用靶点包括细胞凋亡及自噬双通道调节新靶点Bcl-2、IAP及MDM2-p53，同时还包括临床验证成熟靶点ALK、Bcr-Abl及c-Met等。",猎云网,C轮
